[2020-06-16 10:04:30.489] 
[2020-06-16 10:04:30.504] Dbg> 
[2020-06-16 10:04:30.520] code 1003
[2020-06-16 10:04:30.536] 
[2020-06-16 10:04:30.520] EngVersion 1.10:04  Machine Metis-MF3z DOM
[2020-06-16 10:18:36.805] @f22@|[Sensor5]|033:30.060 |Tar=,000,Cur=,022,Sen=,022,Air=,000,
[2020-06-16 10:18:36.805] @f22@|[Sensor7]|033:30.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:36.805] @f22@|[Sensor8]|033:30.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:37.352] [CentralHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:37.352] @f26@|[Heat1]|033:30.680 |dMVn=-14536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:37.555] [EndsHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:37.555] @f26@|[Heat2]|033:30.880 |dMVn=-536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:37.727] @f22@|[Sensor1]|033:31.060 |Tar=,090,Cur=,039,Sen=,039,Air=,000,
[2020-06-16 10:18:37.805] @f22@|[Sensor2]|033:31.060 |Tar=,090,Cur=,026,Sen=,026,Air=,000,
[2020-06-16 10:18:37.805] @f22@|[Sensor3]|033:31.060 |Tar=,105,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:37.805] @f22@|[Sensor4]|033:31.060 |Tar=,000,Cur=,035,Sen=,035,Air=,000,
[2020-06-16 10:18:37.805] @f22@|[Sensor5]|033:31.060 |Tar=,000,Cur=,022,Sen=,022,Air=,000,
[2020-06-16 10:18:37.805] @f22@|[Sensor7]|033:31.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:37.805] @f22@|[Sensor8]|033:31.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:38.352] [CentralHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:38.352] @f26@|[Heat1]|033:31.680 |dMVn=-14536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:38.570] [EndsHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:38.570] @f26@|[Heat2]|033:31.880 |dMVn=-536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:38.727] @f22@|[Sensor1]|033:32.060 |Tar=,090,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:38.805] @f22@|[Sensor2]|033:32.060 |Tar=,090,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:38.805] @f22@|[Sensor3]|033:32.060 |Tar=,105,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:38.805] @f22@|[Sensor4]|033:32.060 |Tar=,000,Cur=,035,Sen=,035,Air=,000,
[2020-06-16 10:18:38.805] @f22@|[Sensor5]|033:32.060 |Tar=,000,Cur=,022,Sen=,022,Air=,000,
[2020-06-16 10:18:38.805] @f22@|[Sensor7]|033:32.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:38.805] @f22@|[Sensor8]|033:32.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:39.352] [CentralHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:39.352] @f26@|[Heat1]|033:32.680 |dMVn=-14536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:39.570] [EndsHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:39.570] @f26@|[Heat2]|033:32.880 |dMVn=-1536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:39.711] @f22@|[Sensor1]|033:33.060 |Tar=,090,Cur=,039,Sen=,039,Air=,000,
[2020-06-16 10:18:39.805] @f22@|[Sensor2]|033:33.060 |Tar=,090,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:39.805] @f22@|[Sensor3]|033:33.060 |Tar=,105,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:39.805] @f22@|[Sensor4]|033:33.060 |Tar=,000,Cur=,035,Sen=,035,Air=,000,
[2020-06-16 10:18:39.805] @f22@|[Sensor5]|033:33.060 |Tar=,000,Cur=,022,Sen=,022,Air=,000,
[2020-06-16 10:18:39.805] @f22@|[Sensor7]|033:33.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:39.805] @f22@|[Sensor8]|033:33.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:40.336] [CentralHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:40.367] @f26@|[Heat1]|033:33.680 |dMVn=-13536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:40.554] [EndsHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:40.554] @f26@|[Heat2]|033:33.880 |dMVn=-536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:40.726] @f22@|[Sensor1]|033:34.060 |Tar=,090,Cur=,039,Sen=,039,Air=,000,
[2020-06-16 10:18:40.804] @f22@|[Sensor2]|033:34.060 |Tar=,090,Cur=,026,Sen=,026,Air=,000,
[2020-06-16 10:18:40.804] @f22@|[Sensor3]|033:34.060 |Tar=,105,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:40.804] @f22@|[Sensor4]|033:34.060 |Tar=,000,Cur=,035,Sen=,035,Air=,000,
[2020-06-16 10:18:40.804] @f22@|[Sensor5]|033:34.060 |Tar=,000,Cur=,022,Sen=,022,Air=,000,
[2020-06-16 10:18:40.804] @f22@|[Sensor7]|033:34.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:40.804] @f22@|[Sensor8]|033:34.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:41.351] [CentralHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:41.351] @f26@|[Heat1]|033:34.680 |dMVn=-14536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:41.570] [EndsHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:41.570] @f26@|[Heat2]|033:34.880 |dMVn=-1536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:41.711] @f22@|[Sensor1]|033:35.060 |Tar=,090,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:41.804] @f22@|[Sensor2]|033:35.060 |Tar=,090,Cur=,026,Sen=,026,Air=,000,
[2020-06-16 10:18:41.804] @f22@|[Sensor3]|033:35.060 |Tar=,105,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:41.804] @f22@|[Sensor4]|033:35.060 |Tar=,000,Cur=,035,Sen=,035,Air=,000,
[2020-06-16 10:18:41.804] @f22@|[Sensor5]|033:35.060 |Tar=,000,Cur=,022,Sen=,022,Air=,000,
[2020-06-16 10:18:41.804] @f22@|[Sensor7]|033:35.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:41.804] @f22@|[Sensor8]|033:35.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:42.367] [CentralHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:42.367] @f26@|[Heat1]|033:35.680 |dMVn=-13536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:42.569] [EndsHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:42.569] @f26@|[Heat2]|033:35.880 |dMVn=-1536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:42.710] @f22@|[Sensor1]|033:36.060 |Tar=,090,Cur=,039,Sen=,039,Air=,000,
[2020-06-16 10:18:42.804] @f22@|[Sensor2]|033:36.060 |Tar=,090,Cur=,026,Sen=,026,Air=,000,
[2020-06-16 10:18:42.804] @f22@|[Sensor3]|033:36.060 |Tar=,105,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:42.804] @f22@|[Sensor4]|033:36.060 |Tar=,000,Cur=,035,Sen=,035,Air=,000,
[2020-06-16 10:18:42.804] @f22@|[Sensor5]|033:36.060 |Tar=,000,Cur=,022,Sen=,022,Air=,000,
[2020-06-16 10:18:42.804] @f22@|[Sensor7]|033:36.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:42.804] @f22@|[Sensor8]|033:36.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:43.366] [CentralHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:43.366] @f26@|[Heat1]|033:36.680 |dMVn=-14536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:43.569] [EndsHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:43.569] @f26@|[Heat2]|033:36.880 |dMVn=-536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:43.725] @f22@|[Sensor1]|033:37.060 |Tar=,090,Cur=,039,Sen=,039,Air=,000,
[2020-06-16 10:18:43.804] @f22@|[Sensor2]|033:37.060 |Tar=,090,Cur=,026,Sen=,026,Air=,000,
[2020-06-16 10:18:43.804] @f22@|[Sensor3]|033:37.060 |Tar=,105,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:43.804] @f22@|[Sensor4]|033:37.060 |Tar=,000,Cur=,035,Sen=,035,Air=,000,
[2020-06-16 10:18:43.804] @f22@|[Sensor5]|033:37.060 |Tar=,000,Cur=,020,Sen=,020,Air=,000,
[2020-06-16 10:18:43.804] @f22@|[Sensor7]|033:37.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:43.804] @f22@|[Sensor8]|033:37.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:44.350] [CentralHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:44.350] @f26@|[Heat1]|033:37.680 |dMVn=-13536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:44.569] [EndsHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:44.569] @f26@|[Heat2]|033:37.880 |dMVn=-1536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:44.710] @f22@|[Sensor1]|033:38.060 |Tar=,090,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:44.803] @f22@|[Sensor2]|033:38.060 |Tar=,090,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:44.803] @f22@|[Sensor3]|033:38.060 |Tar=,105,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:44.803] @f22@|[Sensor4]|033:38.060 |Tar=,000,Cur=,035,Sen=,035,Air=,000,
[2020-06-16 10:18:44.803] @f22@|[Sensor5]|033:38.060 |Tar=,000,Cur=,022,Sen=,022,Air=,000,
[2020-06-16 10:18:44.803] @f22@|[Sensor7]|033:38.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:44.803] @f22@|[Sensor8]|033:38.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:45.334] [CentralHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:45.366] @f26@|[Heat1]|033:38.680 |dMVn=-13536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:45.569] [EndsHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:45.569] @f26@|[Heat2]|033:38.880 |dMVn=-1536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:45.725] @f22@|[Sensor1]|033:39.060 |Tar=,090,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:45.803] @f22@|[Sensor2]|033:39.060 |Tar=,090,Cur=,026,Sen=,026,Air=,000,
[2020-06-16 10:18:45.803] @f22@|[Sensor3]|033:39.060 |Tar=,105,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:45.803] @f22@|[Sensor4]|033:39.060 |Tar=,000,Cur=,035,Sen=,035,Air=,000,
[2020-06-16 10:18:45.803] @f22@|[Sensor5]|033:39.060 |Tar=,000,Cur=,022,Sen=,022,Air=,000,
[2020-06-16 10:18:45.803] @f22@|[Sensor7]|033:39.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:45.803] @f22@|[Sensor8]|033:39.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:46.381] [CentralHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:46.381] @f26@|[Heat1]|033:39.680 |dMVn=-14536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:46.569] [EndsHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:46.569] @f26@|[Heat2]|033:39.880 |dMVn=-536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:46.725] @f22@|[Sensor1]|033:40.060 |Tar=,090,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:46.803] @f22@|[Sensor2]|033:40.060 |Tar=,090,Cur=,026,Sen=,026,Air=,000,
[2020-06-16 10:18:46.803] @f22@|[Sensor3]|033:40.060 |Tar=,105,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:46.803] @f22@|[Sensor4]|033:40.060 |Tar=,000,Cur=,035,Sen=,035,Air=,000,
[2020-06-16 10:18:46.803] @f22@|[Sensor5]|033:40.060 |Tar=,000,Cur=,022,Sen=,022,Air=,000,
[2020-06-16 10:18:46.803] @f22@|[Sensor7]|033:40.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:46.803] @f22@|[Sensor8]|033:40.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:47.350] [CentralHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:47.350] @f26@|[Heat1]|033:40.680 |dMVn=-14536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:47.568] [EndsHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:47.568] @f26@|[Heat2]|033:40.880 |dMVn=-1536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:47.725] @f22@|[Sensor1]|033:41.060 |Tar=,090,Cur=,039,Sen=,039,Air=,000,
[2020-06-16 10:18:47.803] @f22@|[Sensor2]|033:41.060 |Tar=,090,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:47.803] @f22@|[Sensor3]|033:41.060 |Tar=,105,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:47.803] @f22@|[Sensor4]|033:41.060 |Tar=,000,Cur=,035,Sen=,035,Air=,000,
[2020-06-16 10:18:47.803] @f22@|[Sensor5]|033:41.060 |Tar=,000,Cur=,023,Sen=,023,Air=,000,
[2020-06-16 10:18:47.803] @f22@|[Sensor7]|033:41.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:47.803] @f22@|[Sensor8]|033:41.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:48.381] [CentralHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:48.381] @f26@|[Heat1]|033:41.680 |dMVn=-13536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:48.568] [EndsHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:48.568] @f26@|[Heat2]|033:41.880 |dMVn=-1536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:48.724] @f22@|[Sensor1]|033:42.060 |Tar=,090,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:48.803] @f22@|[Sensor2]|033:42.060 |Tar=,090,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:48.803] @f22@|[Sensor3]|033:42.060 |Tar=,105,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:48.803] @f22@|[Sensor4]|033:42.060 |Tar=,000,Cur=,035,Sen=,035,Air=,000,
[2020-06-16 10:18:48.803] @f22@|[Sensor5]|033:42.060 |Tar=,000,Cur=,022,Sen=,022,Air=,000,
[2020-06-16 10:18:48.803] @f22@|[Sensor7]|033:42.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:48.803] @f22@|[Sensor8]|033:42.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:49.380] [CentralHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:49.380] @f26@|[Heat1]|033:42.680 |dMVn=-14536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:49.568] [EndsHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:49.568] @f26@|[Heat2]|033:42.880 |dMVn=-536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:49.724] @f22@|[Sensor1]|033:43.060 |Tar=,090,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:49.802] @f22@|[Sensor2]|033:43.060 |Tar=,090,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:49.802] @f22@|[Sensor3]|033:43.060 |Tar=,105,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:49.802] @f22@|[Sensor4]|033:43.060 |Tar=,000,Cur=,035,Sen=,035,Air=,000,
[2020-06-16 10:18:49.802] @f22@|[Sensor5]|033:43.060 |Tar=,000,Cur=,022,Sen=,022,Air=,000,
[2020-06-16 10:18:49.802] @f22@|[Sensor7]|033:43.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:49.802] @f22@|[Sensor8]|033:43.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:50.349] [CentralHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:50.349] @f26@|[Heat1]|033:43.680 |dMVn=-13536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:50.568] [EndsHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:50.568] @f26@|[Heat2]|033:43.880 |dMVn=-1536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:50.724] @f22@|[Sensor1]|033:44.060 |Tar=,090,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:50.802] @f22@|[Sensor2]|033:44.060 |Tar=,090,Cur=,026,Sen=,026,Air=,000,
[2020-06-16 10:18:50.802] @f22@|[Sensor3]|033:44.060 |Tar=,105,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:50.802] @f22@|[Sensor4]|033:44.060 |Tar=,000,Cur=,035,Sen=,035,Air=,000,
[2020-06-16 10:18:50.802] @f22@|[Sensor5]|033:44.060 |Tar=,000,Cur=,022,Sen=,022,Air=,000,
[2020-06-16 10:18:50.802] @f22@|[Sensor7]|033:44.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:50.802] @f22@|[Sensor8]|033:44.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:51.380] [CentralHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:51.380] @f26@|[Heat1]|033:44.680 |dMVn=-13536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:51.567] [EndsHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:51.567] @f26@|[Heat2]|033:44.880 |dMVn=-536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:51.724] @f22@|[Sensor1]|033:45.060 |Tar=,090,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:51.802] @f22@|[Sensor2]|033:45.060 |Tar=,090,Cur=,026,Sen=,026,Air=,000,
[2020-06-16 10:18:51.802] @f22@|[Sensor3]|033:45.060 |Tar=,105,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:51.802] @f22@|[Sensor4]|033:45.060 |Tar=,000,Cur=,035,Sen=,035,Air=,000,
[2020-06-16 10:18:51.802] @f22@|[Sensor5]|033:45.060 |Tar=,000,Cur=,022,Sen=,022,Air=,000,
[2020-06-16 10:18:51.802] @f22@|[Sensor7]|033:45.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:51.802] @f22@|[Sensor8]|033:45.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:52.349] [CentralHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:52.349] @f26@|[Heat1]|033:45.680 |dMVn=-13536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:52.567] [EndsHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:52.567] @f26@|[Heat2]|033:45.880 |dMVn=-536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:52.723] @f22@|[Sensor1]|033:46.060 |Tar=,090,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:52.801] @f22@|[Sensor2]|033:46.060 |Tar=,090,Cur=,026,Sen=,026,Air=,000,
[2020-06-16 10:18:52.801] @f22@|[Sensor3]|033:46.060 |Tar=,105,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:52.801] @f22@|[Sensor4]|033:46.060 |Tar=,000,Cur=,035,Sen=,035,Air=,000,
[2020-06-16 10:18:52.801] @f22@|[Sensor5]|033:46.060 |Tar=,000,Cur=,022,Sen=,022,Air=,000,
[2020-06-16 10:18:52.801] @f22@|[Sensor7]|033:46.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:52.801] @f22@|[Sensor8]|033:46.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:53.348] [CentralHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:53.348] @f26@|[Heat1]|033:46.680 |dMVn=-13536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:53.567] [EndsHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:53.567] @f26@|[Heat2]|033:46.880 |dMVn=-1536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:53.723] @f22@|[Sensor1]|033:47.060 |Tar=,090,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:53.801] @f22@|[Sensor2]|033:47.060 |Tar=,090,Cur=,026,Sen=,026,Air=,000,
[2020-06-16 10:18:53.801] @f22@|[Sensor3]|033:47.060 |Tar=,105,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:53.801] @f22@|[Sensor4]|033:47.060 |Tar=,000,Cur=,034,Sen=,034,Air=,000,
[2020-06-16 10:18:53.801] @f22@|[Sensor5]|033:47.060 |Tar=,000,Cur=,022,Sen=,022,Air=,000,
[2020-06-16 10:18:53.801] @f22@|[Sensor7]|033:47.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:53.801] @f22@|[Sensor8]|033:47.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:54.379] [CentralHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:54.379] @f26@|[Heat1]|033:47.680 |dMVn=-13536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:54.567] [EndsHeaterCtrl_Hotspot]duty = 0
[2020-06-16 10:18:54.567] @f26@|[Heat2]|033:47.880 |dMVn=-1536,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=000,DUTY=000
[2020-06-16 10:18:54.723] @f22@|[Sensor1]|033:48.060 |Tar=,090,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:54.801] @f22@|[Sensor2]|033:48.060 |Tar=,090,Cur=,026,Sen=,026,Air=,000,
[2020-06-16 10:18:54.801] @f22@|[Sensor3]|033:48.060 |Tar=,105,Cur=,038,Sen=,038,Air=,000,
[2020-06-16 10:18:54.801] @f22@|[Sensor4]|033:48.060 |Tar=,000,Cur=,035,Sen=,035,Air=,000,
[2020-06-16 10:18:54.801] @f22@|[Sensor5]|033:48.060 |Tar=,000,Cur=,023,Sen=,023,Air=,000,
[2020-06-16 10:18:54.801] @f22@|[Sensor7]|033:48.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:54.801] @f22@|[Sensor8]|033:48.060 |Tar=,000,Cur=,025,Sen=,025,Air=,000,
[2020-06-16 10:18:55.301] R>PPR:02 03 01 17 70 17 70 00 00 00    01 84 1F 05 CF 80 1F 05 CB 60    CD CD CD CD 01 A0 62 86 1F 05 
[2020-06-16 10:18:55.457]       CB D0 1F 05 ED C0 CD CD CD    CD 1F 0D E7 EC 1F 05 CA 90 1F    05 CB 80 CD CD CD CD 00 E3 90 
[2020-06-16 10:18:55.457]       88 1F 05 CA 70 1F 05 CD 
[2020-06-16 10:18:55.457] ●●●●定着ユニットへの要求●●●● = 7
[2020-06-16 10:18:55.457] [定着] FUKKI信号 = 0
[2020-06-16 10:18:55.457] [定着] FUKKI信号 = 0
[2020-06-16 10:18:55.457] [FuserUnit]Prohibit Off Power Source 
[2020-06-16 10:18:55.457] @fu@|ST|PR|033:48.650 |,
[2020-06-16 10:18:55.457] @fu@|TE|033:48.650 |T1=90,T2=90,T3=105,S1=38,S2=25,S3=38,S4=35,S5=22,S7=25,S8=25,
[2020-06-16 10:18:55.457] @f01@|[印刷準備]|033:48.650 |,Move,
[2020-06-16 10:18:55.457] @fu@|PW|W=1380,
[2020-06-16 10:18:55.457] [定着]HeatStorage 要求 = 10
[2020-06-16 10:18:55.457] [定着]HeatStorage 要求 = 10
[2020-06-16 10:18:55.457] [定着]HeatStorage 要求 = 10
[2020-06-16 10:18:55.457] [定着]HeatStorage 要求 = 10
[2020-06-16 10:18:55.457] [定着]HeatStorage 要求 = 10
[2020-06-16 10:18:55.457] [定着]HeatStorage 要求 = 10
[2020-06-16 10:18:55.457] [定着]HeatStorage 要求 = 10
[2020-06-16 10:18:55.457] @f06@|[Motor0]|033:48.654 |Vel=,073,mm/s,
[2020-06-16 10:18:55.457] [SC DEVIATION] Lo:42942 Hi:44695 VELO_STS:0 
[2020-06-16 10:18:55.457] [SC DEVIATION] Lo:42942 Hi:44695 VELO_STS:42596 
[2020-06-16 10:18:55.504] [SC DEVIATION] Lo:42942 Hi:44695 VELO_STS:44725 
[2020-06-16 10:18:55.691] @f26@|[Heat1]|033:49.040 |dMVn=000,MVn-1=000,MVn=000,FF_Duty=000,MAX_Duty=100,DUTY=000
